Year,Month,Day,Hour,Lat.,Long.,Wind (kt),Gust (kt),Direc. of Major Storm Axis,Radius of Major Storm Axis (nm),Radius of Minor Storm Axis (nm),Direc. of Major Gale Axis,Radius of Major Gale Axis (nm),Radius of Minor Gale Axis (nm),Image
2009,8,16,12,11.6,160.7,0,0,-,-,-,-,-,-,Image
2009,8,16,18,11.5,160.0,0,0,-,-,-,-,-,-,Image
2009,8,17,0,12.6,159.0,0,0,-,-,-,-,-,-,Image
2009,8,17,6,13.2,158.8,0,0,-,-,-,-,-,-,Image
2009,8,17,12,13.9,158.5,0,0,-,-,-,-,-,-,Image
2009,8,17,18,14.5,158.3,35,0,-,-,-,E,90,70,Image
2009,8,18,0,15.6,157.8,35,0,-,-,-,E,90,70,Image
2009,8,18,6,16.2,157.5,40,0,-,-,-,E,90,70,Image
2009,8,18,12,16.6,157.3,50,0,-,-,-,E,90,70,Image
2009,8,18,18,17.0,157.3,55,0,symmetric,30,30,NE,100,70,Image
2009,8,19,0,17.3,157.5,65,0,symmetric,30,30,NE,100,70,Image
2009,8,19,6,17.7,157.7,70,0,symmetric,30,30,NE,110,70,Image
2009,8,19,12,18.0,157.6,75,0,symmetric,40,40,NE,110,70,Image
2009,8,19,18,18.2,157.4,85,0,symmetric,40,40,NE,120,80,Image
2009,8,20,0,18.6,157.4,90,0,NE,50,40,NE,130,80,Image
2009,8,20,6,18.8,157.1,90,0,NE,60,40,NE,130,80,Image
2009,8,20,12,19.0,157.1,90,0,NE,60,40,NE,130,80,Image
2009,8,20,18,19.3,157.0,90,0,NE,70,50,NE,130,80,Image
2009,8,21,0,19.8,156.7,90,0,NE,70,50,NE,130,80,Image
2009,8,21,6,20.5,156.8,90,0,NE,70,50,NE,130,80,Image
2009,8,21,12,21.1,156.7,90,0,NE,70,50,NE,130,80,Image
2009,8,21,18,22.2,156.9,90,0,NE,70,50,NE,130,80,Image
2009,8,22,0,23.5,156.7,80,0,E,60,40,E,130,80,Image
2009,8,22,6,24.7,156.3,80,0,E,60,40,E,120,80,Image
2009,8,22,12,25.6,155.9,80,0,E,60,40,E,120,80,Image
2009,8,22,18,26.5,155.5,80,0,E,50,30,E,110,70,Image
2009,8,23,0,27.5,155.0,80,0,E,50,30,E,110,70,Image
2009,8,23,6,28.5,154.9,80,0,E,50,30,E,110,70,Image
2009,8,23,12,29.3,154.6,80,0,E,50,30,E,110,70,Image
2009,8,23,18,30.0,154.4,80,0,E,50,30,E,110,70,Image
2009,8,24,0,31.1,154.8,80,0,E,50,30,E,120,70,Image
2009,8,24,6,32.2,154.9,75,0,E,50,30,E,130,80,Image
2009,8,24,12,33.6,155.3,75,0,E,50,30,E,150,80,Image
2009,8,24,18,35.5,155.9,75,0,SE,60,40,SE,170,90,Image
2009,8,25,0,38.1,156.8,70,0,SE,80,40,SE,180,100,Image
2009,8,25,6,41.4,158.6,65,0,SE,90,40,SE,190,110,Image
2009,8,25,12,45.2,161.6,60,0,SE,100,30,SE,200,120,Image
2009,8,25,18,48.5,164.7,55,0,SE,130,20,SE,200,120,Image
2009,8,26,0,51.4,169.3,0,0,-,-,-,-,-,-,Image
2009,8,26,6,53.3,173.9,0,0,-,-,-,-,-,-,Image
2009,8,26,12,54.3,178.6,0,0,-,-,-,-,-,-,Image
2009,8,26,18,54.7,183.5,0,0,-,-,-,-,-,-,Image
